OID_,Enclosure,Greeness,Openness,Population,Facilities
2493,0.277623,0.136191,0.008646,0.256673511,0.007930834
2494,0.261093,0.164059,0.006821,0.382810208,0.060325787
2495,0.092311,0.211496,0.005914,0.048694632,0.001672539
2496,0.218457,0.152151,0.015558,0.375183338,0.006874493
2497,0.247704,0.162642,0.021131,0.100616016,0
2498,0.171082,0.127611,0.021493,0.278674098,0.001409304
2499,0.232946,0.127196,0.051242,0.442945145,0
2500,0.140278,0.204304,0.039295,0.101789381,0.001772983
2501,0.190847,0.145399,0.033659,0.146083896,0.007197911
2502,0.171636,0.153554,0.049265,0.06864183,0.001749703
2503,0.250152,0.07656,0.04486,0.189498387,0.003092981
2504,0.210304,0.145039,0.037955,0.103256087,0.000955151
2505,0.407832,0.06485,0.022396,0.099735993,0
2506,0.2245,0.101592,0.051437,0.16485773,0.004290743
2507,0.227742,0.135275,0.038298,0.137870343,0.000927411
2508,0.177423,0.128259,0.054247,0.222352596,0.003676484
2509,0.183428,0.180323,0.029238,0.179818128,0.004218769
2510,0.146931,0.176924,0.047834,0.052508067,0.000794431
2511,0.131124,0.202474,0.029854,0.038427691,0.000582958
2512,0.234125,0.091736,0.054866,0.179524787,0.004223561
2513,0.168715,0.171286,0.025298,0.330595483,0.000997908
2514,0.121391,0.243563,0.025528,0.263420358,0.014047455
2515,0.222105,0.032585,0.0007,0.333528894,0.011030546
2516,0.175024,0.136596,0.015641,0.271047228,0.015809606
2517,0.202403,0.141821,0.018018,0.349955999,0.020464803
2518,0.142556,0.212495,0.041642,0.268113816,0.00407441
2519,0.229169,0.117283,0.024562,0.158404224,0.005861378
2520,0.206459,0.17615,0.051261,0.06336169,0.001225018
2521,0.308816,0.090626,0.025152,0.222059255,0.012411775
2522,0.260572,0.134571,0.024992,0.108536228,0
2523,0.053369,0.305421,0.000729,0.019653857,0.002333459
2524,0.229663,0.159073,0.069896,0.384276914,0.009463598
2525,0.208673,0.161546,0.083171,0.378996773,0.014201885
2526,0.302525,0.107523,0.028585,0.39337049,0
2527,0.110022,0.167185,0.016582,0.124963332,0.000721362
2528,0.130416,0.14506,0.03137,0.181578175,0.003603984
2529,0.170113,0.168592,0.115134,0.375476679,0.013841512
2530,0.087009,0.054641,0.004101,0.366089762,0.010827234
2531,0.174613,0.145031,0.035301,0.391317102,0.009063115
2532,0.131455,0.185079,0.03502,0.156644177,0.003044548
2533,0.249534,0.125712,0.014568,0.380170138,0.022529433
2534,0.223043,0.143154,0.042833,0.347902611,0.003648986
2535,0.235519,0.13901,0.028011,0.320621883,0.004954886
2536,0.298205,0.124306,0.017792,0.381343502,0.003358519
2537,0.251493,0.092093,0.045655,0.376356703,0.009624496
2538,0.334026,0.052723,0.029738,0.125256674,0.004407472
2539,0.270709,0.066696,0.037366,0.234672925,0.010235608
2540,0.214227,0.125159,0.054324,0.322088589,0.015731302
2541,0.224798,0.159005,0.036396,0.260780287,0.003117308
2542,0.2597,0.100694,0.021214,0.350542681,0.016459838
2543,0.223841,0.117391,0.040384,0.334115576,0.003203876
2544,0.236269,0.093041,0.045476,0.354062775,0.003446007
2545,0.303479,0.064893,0.089371,0.384570255,0.005343793
2546,0.165226,0.110181,0.072367,0.349369317,0.01089026
2547,0.072161,0.195391,0.02254,0.295101203,0.001050659
2548,0.178991,0.127602,0.033909,0.395717219,0.012314866
2549,0.163544,0.129082,0.008949,0.42651804,0
2550,0.167286,0.108225,0.019006,0.373423291,0.002573688
2551,0.152103,0.176565,5.61E-02,0.232619537,0.002133137
2552,0.197595,0.298935,0.01206,0.006160164,0.000244978
2553,0.237721,0.252788,0.012052,0.052801408,0.004185171
2554,0.190404,0.065996,0.00023,0.072748607,0
2555,0.179202,0.118765,0.03641,0.063948372,0.006550881
2556,0.217028,0.107021,0.045361,0.153710766,0.003116177
2557,0.193987,0.096401,0.013889,0.29686125,0.000397727
2558,0.144589,0.145732,0.026664,0.144323849,0.002194484
2559,0.263563,0.067828,0.005765,0.327075389,0
2560,0.230722,0.083225,0.007951,0.29950132,0
2561,0.148437,0.219744,0.010415,0.080082136,0.00082042
2562,0.227197,0.133116,0.073802,0.22587269,0.007624893
2563,0.296259,0.081179,0.091079,0.074508654,0.001187619
2564,0.147556,0.168384,0.023711,0.171017894,0.001208015
2565,0.13083,0.179876,0.031143,0.194778527,0.004930108
2566,0.242556,0.165835,0.07633,0.122616603,0.001472541
2567,0.134792,0.163504,0.01842,0.270167204,0.004681969
2568,0.167185,0.131198,0.041779,0.249633324,0.00737437
2569,0.2225,0.099022,0.063872,0.301261367,0.00362932
2570,0.204564,0.113918,0.015996,0.226459372,0.003202064
2571,0.186396,0.140273,0.012003,0.073335289,0.001000843
2572,0.123076,0.280093,0.039227,0.040774421,0.000743853
2573,0.245205,0.089313,0.039917,0.254326782,0.003397182
2574,0.197704,0.134579,0.028856,0.224699325,0.003483168
2575,0.201719,0.131957,0.038528,0.237019654,0.004092112
2576,0.148052,0.180563,0.053091,0.200645351,0.001203992
2577,0.139313,0.175946,0.073901,0.094162511,0.000652175
2578,0.239423,0.052289,0.013557,0.136696979,0.002191136
2579,0.134447,0.166183,0.072993,0.15224406,0.004508817
2580,0.177636,0.149768,0.057609,0.153124083,0.002657599
2581,0.223004,0.097222,0.036249,0.088002347,0.000937006
2582,0.263399,0.112842,0.028598,0.189791728,0.002932544
2583,0.226109,0.139232,0.019685,0.209738926,0.01992366
2584,0.211588,0.106218,0.028717,0.222939278,0.033531696
2585,0.188788,0.158258,0.0398,0.178058082,0.004985582
2586,0.149559,0.135524,0.082094,0.123496627,0.000735146
2587,0.196755,0.137651,0.035562,0.066588442,0.000299037
2588,0.163281,0.179906,0.09225,0.080375477,0.002862686
2589,0.099952,0.239599,0.079831,0.080082136,0.010009822
2590,0.160138,0.133365,0.076456,0.127603403,0.002288228
2591,0.237401,0.135967,0.020574,0.116456439,0.00259823
2592,0.189043,0.157902,0.03061,0.062775007,0.000973646
2593,0.139359,0.16776,0.075109,0.0812555,0.002352192
2594,0.165531,0.15318,0.055358,0.13200352,0.001314133
2595,0.251692,0.090685,0.044008,0.163684365,0
2596,0.229556,0.095764,0.063044,0.089762394,0.002116465
2597,0.163209,0.156196,0.014916,0.041947785,0.001065486
2598,0.185528,0.101675,0.015855,0.300381344,0.002206445
2599,0.169607,0.132517,0.018991,0.322675271,0.001464822
2600,0.170352,0.083764,0.009322,0.256673511,0.009577233
2601,0.154056,0.138826,0.019649,0.181284834,0.011807668
2602,0.170834,0.154418,0.022394,0.080668818,0.000983986
2603,0.165109,0.115666,0.032152,0.03050748,0.00060026
2604,0.130269,0.100301,0.019744,0.170431211,0.000681198
2605,0.197322,0.126943,8.48E-03,0.061601643,0.001294376
2606,0.138064,0.171852,0.022102,0.061308302,0.000269154
2607,0.182546,0.111228,0.008672,0.074215312,0.000495048
2608,0.094004,0.140403,0.004631,0.003520094,7.96E-05
2609,0.104659,0.141526,0.01261,0.076855383,0.000612074
2610,0.068239,0.182569,0.003493,0.041067762,0.000397101
2611,0.0766,0.158208,0.004013,0.026107363,0.000218447
2612,0.171711,0.130308,0.016403,0.254913464,0.020715444
2613,0.146902,0.13797,0.020077,0.199178645,0.0018353
2614,0.080581,0.195464,0.053843,0.048694632,0
2615,0.133639,0.149463,0.038026,0.135523614,0.001497179
2616,0.173527,0.095473,0.015379,0.141977119,0.000506222
2617,0.103721,0.174276,0.03527,0.116163098,0.002548018
2618,0.072122,0.170558,0.016019,0.14725726,0.00113911
2619,0.089679,0.173684,0.030906,0.135523614,0.000102806
2620,0.093971,0.157217,0.049321,0.040187738,0
2621,0.152606,0.1981,0.096315,0.115283074,0.004557195
2622,0.114281,0.254842,0.067164,0.013200352,0.000778475
2623,0.164333,0.196925,0.068114,0.145497213,0
2624,0.231095,0.139318,0.018624,0.040774421,0.000233225
2625,0.170559,0.140921,0.049734,0.143737166,0.005756469
2626,0.146012,0.266956,0.021627,0.012907011,0.001566436
2627,0.204844,0.142145,0.058816,0.283954239,0.008520417
2628,0.157234,0.188676,0.073961,0.107362863,0.001619693
2629,0.178813,0.185374,0.068957,0.103256087,0.001806531
2630,0.26075,0.123702,0.076683,0.23613963,0.001879057
2631,0.206097,0.138833,0.062485,0.017307128,0.000890871
2632,0.130997,0.125661,0.014361,0.038427691,0.000245032
2633,0.151124,0.162186,0.033354,0.041361103,0.00034124
2634,0.102319,0.215596,0.021855,0.033734233,0.001536707
2635,0.115646,0.161753,0.04615,0.055441478,0.003278059
2636,0.187622,0.177009,0.073228,0.150484013,0.004707869
2637,0.203921,0.133818,0.080933,0.141683778,0.000895592
2638,0.145855,0.210616,0.088604,0.132590202,0.0017211
2639,0.11504,0.209006,0.121395,0.018773834,6.37E-05
2640,0.167459,0.168417,0.064342,0.215899091,0.001895416
2641,0.161402,0.178269,0.053686,0.064535054,0.00081878
2642,0.164167,0.138014,0.031685,0.061601643,0.00092559
2643,0.146179,0.171042,0.016702,0.021120563,0.004078336
2644,0.277919,0.076715,0.061406,0.223819302,0.002827741
2645,0.259697,0.097386,0.071853,0.273980639,0.004934079
2646,0.139787,0.136232,0.08921,0.129950132,0.004294151
2647,0.162485,0.136732,0.082737,0.088002347,0.00163939
2648,0.234183,0.109999,0.074803,0.158404224,0.001310098
2649,0.254876,0.155845,0.036668,0.273687298,0.007918549
2650,0.269439,0.163152,0.028503,0.276327369,0.006435433
2651,0.302134,0.063618,0.000156,0.209152244,0.032868992
2652,0.228133,0.146467,0.040013,0.059841596,0.000693416
2653,0.149231,0.192307,0.072551,0.239953065,0.009614654
2654,0.183131,0.177849,0.049425,0.310354943,0.005469942
2655,0.162781,0.215756,0.041378,0.288647697,0.040502133
2656,0.167776,0.242147,0.053044,0.110589616,0.012841804
2657,0.01594,0.369018,0.093375,0.006453505,0.007060523
2658,0.039446,0.392194,0.103797,0.01261367,0.038189651
2659,0.038086,0.354034,0.041323,0.011440305,0.009550052
2660,0.205553,0.209282,0.041291,0.313581696,0.006634137
2661,0.20641,0.203106,0.032156,0.212672338,0.133762477
2662,0.183589,0.183038,0.049244,0.169257847,0.009048208
2663,0.184615,0.209793,0.044303,0.08888237,0.000317045
2664,0.150095,0.252845,0.066053,0.305074802,0.002020512
2665,0.126623,0.310218,0.056808,0.050161338,0.005912144
2666,0.245241,0.127438,0.028662,0.315048401,0.008152902
2667,0.181449,0.175179,0.085953,0.12701672,0.015451301
2668,0.235078,0.13978,0.014643,0.307714872,0.013152745
2669,0.192549,0.200825,0.074671,0.334408918,0.039307402
2670,0.14411,0.246613,0.070041,0.326488706,0.004334219
2671,0.157018,0.224087,0.072147,0.276327369,0.00646524
2672,0.165567,0.181544,0.045201,0.325902024,0.020922539
2673,0.236218,0.202483,0.027878,0.060428278,0.001597394
2674,0.22802,0.164371,0.033651,0.346729246,0.035927513
2675,0.162655,0.181239,0.034743,0.341742446,0.029860705
2676,0.085907,0.249507,0.055669,0.13464359,0.01008843
2677,0.117987,0.210827,0.057107,0.235259607,0
2678,0.194838,0.121315,0.031891,0.106189498,0.008136251
2679,0.192677,0.176564,0.028375,0.122616603,0.003119953
2680,0.200458,0.14869,0.013979,0.103256087,0.026556438
2681,0.186445,0.130689,0.043517,0.292167791,0.008241584
2682,0.24128,0.11947,0.017228,0.350542681,0.002677056
2683,0.182785,0.18293,0.032179,0.317101789,0.014463442
2684,0.242015,0.09187,0.023951,0.276914051,0.008882153
2685,0.233025,0.169838,0.020586,0.245233206,0.012045249
2686,0.188467,0.191559,0.017554,0.271927251,0.018850567
2687,0.16994,0.170376,0.019808,0.325902024,0.004232799
2688,0.176835,0.156019,0.027065,0.288647697,0.019826342
2689,0.168655,0.140778,0.038283,0.276914051,0.002346798
2690,0.23426,0.124016,0.008294,0.272807275,0.006016556
2691,0.14342,0.202278,0.032328,0.145203872,0.008024367
2692,0.201066,0.116654,0.064227,0.209738926,0.0006407
2693,0.217388,0.193467,0.048987,0.28424758,0.015226204
2694,0.2191,0.238092,0.012482,0.126430038,0
2695,0.187892,0.250081,0.048052,0.156350836,0.005782441
2696,0.232655,0.188195,0.031787,0.075975359,0.024483094
2697,0.16573,0.174633,0.076329,0.066588442,0.000631242
2698,0.126083,0.255717,0.023462,0.135816955,0.002111347
2699,0.14087,0.217814,0.040537,0.100322675,0.009697895
2700,0.185537,0.204502,0.067911,0.107656204,0.004275447
2701,0.147957,0.274472,0.091156,0.052801408,0
2702,0.146784,0.191979,0.059713,0.043707832,0.001224354
2703,0.156025,0.26152,0.065574,0.103549428,0
2704,0.154544,0.2407,0.048925,0.179818128,0.01066798
2705,0.212896,0.179234,0.038206,0.069521854,0.014231761
2706,0.230299,0.158127,0.027383,0.203578762,0.018466121
2707,0.244421,0.216601,0.045683,0.024933998,0.003621436
2708,0.221026,0.159148,0.017568,0.221179231,0.00968671
2709,0.137949,0.190679,0.16277,0.005280141,0.001051424
2710,0.248466,0.125168,0.016592,0.148430625,0.011911946
2711,0.122025,0.149036,0.063447,0.01026694,0.010226119
2712,0.225746,0.142564,0.039789,0.256966852,0.010735908
2713,0.309113,0.055497,0.043268,0.41361103,0.016902466
2714,0.378153,0.018367,0.020764,0.073041948,0.005866122
2715,0.15958,0.182226,0.110491,0.028747433,0.003077073
2716,0.233933,0.148967,0.021128,0.245233206,0.01728168
2717,0.25113,0.117198,0.018421,0.364623057,0.011170895
2718,0.307795,0.101212,0.007795,0.351716046,0.004071891
2719,0.208596,0.150995,0.010549,0.460545615,0.006745888
2720,0.412394,0.193592,0.02433,0,0.000827475
2721,0.250983,0.136702,0.02635,0.394250513,0.013679962
2722,0.244929,0.129219,0.013914,0.366676445,0.011969948
2723,0.216933,0.115821,0.038933,0.244939865,0.042713194
2724,0.216952,0.182963,0.015852,0.390143737,0.009946044
2725,0.206177,0.151321,0.033717,0.278674098,0.020584827
2726,0.264688,0.090028,0.034918,0.367556468,0.001029483
2727,0.201561,0.172705,0.065187,0.105309475,0.001407916
2728,0.154789,0.234769,0.132715,0.095629217,0.010641923
2729,0.150391,0.192054,0.149575,0.020533881,0.021166118
2730,0.063795,0.270242,0.02072,0.013200352,8.60E-05
2731,0.161932,0.160361,0.081345,0.028454092,0.000573301
2732,0.241349,0.190091,0.052543,0,0
2733,0.196183,0.156243,0.096592,0.149017307,0.008936129
2734,0.128499,0.211989,0.109634,0.02786741,0.009488917
2735,0.218875,0.216638,0.065151,0.17512467,0
2736,0.20384,0.130994,0.03449,0.236432972,0.020026237
2737,0.356299,0.073117,0.019666,0.137577002,0
2738,0.245226,0.179049,0.039875,0.228806101,0.00968331
2739,0.281996,0.188701,0.007697,0.072161924,0.010201282
2740,0.203038,0.175971,0.001636,0.096215899,0.030894353
2741,0.200804,0.151106,0,0.236432972,0.004155776
2742,0.165065,0.218017,0.03452,0.082428865,0.002623377
2743,0.22576,0.115096,0.032226,0.128776767,0.000559925
2744,0.124996,0.147621,0.071416,0.081842182,0
2745,0.132873,0.175511,0.076931,0.055148137,0.000109614
2746,0.246511,0.070338,0.041441,0.148723966,0
2747,0.165221,0.221116,0.055003,0.054561455,0.000392636
2748,0.208218,0.171845,0.045734,0.10413611,0
2749,0.142434,0.208158,0.039271,0.056614843,0.00429958
2750,0.18123,0.149287,0.039593,0.278380757,0.002850478
2751,0.226824,0.122495,0.037548,0.221179231,0.004741934
2752,0.176371,0.203151,0.027755,0.19800528,0.015062179
2753,0.179038,0.205409,0.033029,0.023760634,0.001124729
2754,0.22866,0.112322,0.042633,0.159577589,0.003889355
2755,0.189275,0.138892,0.068991,0.036960986,0.0007446
2756,0.08709,0.219198,0.074303,0.035787621,0.001323357
2757,0.187541,0.150563,0.040008,0.11674978,0.008541016
2758,0.12344,0.226071,0.038672,0.039014374,0.000492902
2759,0.086798,0.226202,0.014142,0.042534468,0.000497889
2760,0.08588,0.239051,0.071646,0.049867996,0
2761,0.117083,0.222867,0.07064,0.040774421,0
2762,0.185591,0.178435,0.087559,0.023467292,0.000185255
2763,0.159274,0.278777,0.011931,0.011146964,0.000154702
2764,0.0387,0.26506,0.042613,0.004106776,0
2765,0.122004,0.210636,0.031091,0.116163098,0.001654226
2766,0.120817,0.190276,0.021771,0.066588442,0.001826585
2767,0.052785,0.28641,0.032458,0.019653857,0.000385972
2768,0.238463,0.110107,0.007273,0.134350249,0.008854508
2769,0.111497,0.240516,0.01888,0.018187152,9.08E-05
2770,0.067002,0.212172,0.033725,0.04312115,4.71E-05
2771,0.065642,0.288276,0.05568,0.01525374,0.000280136
2772,0.107809,0.260036,0.055612,0.078322089,0.00110791
2773,0.198341,0.107066,0.065079,0.069815195,0.001223228
2774,0.195784,0.102615,0.080164,0.049867996,0.00160899
2775,0.201432,0.188759,0.049426,0.196831916,0.006213701
2776,0.251992,0.134407,0.035104,0.265473746,0.002642454
2777,0.209833,0.160988,0.057458,0.196245233,0.005300943
2778,0.101827,0.241179,0.056749,0.033440892,0.000536247
2779,0.157596,0.171505,7.37E-02,0.03813435,6.11E-05
2780,0.097047,0.181595,0.062152,0.077735406,0
2781,0.155814,0.192823,0.07082,0.126136697,0.008065657
2782,0.184097,0.183214,0.056905,0.225286008,0.004693319
2783,0.043884,0.222108,0.058244,0.080668818,0.000165302
2784,0.106143,0.270014,0.052129,0.008800235,0.000530402
2785,0.106637,0.203204,0.082509,0.022587269,0.0002503
2786,0.091792,0.188374,0.091389,0.02786741,0.000152201
2787,0.15481,0.207852,0.06186,0.195951892,0
2788,0.07135,0.199898,0.052553,0.085948959,0
2789,0.21463,0.124593,0.06091,0.191845116,0.005192178
2790,0.112767,0.220322,0.023419,0.037547668,0.004018145
2791,0.113099,0.178705,0.029249,0.019067175,0
2792,0.15884,0.131518,0.02465,0.032560868,0.000935837
2793,0.156405,0.11776,0.038806,0.046347903,0.005705996
2794,0.021514,0.30929,0.092181,0.008213552,0.000120454
2795,0.046008,0.266177,0.071915,0.028454092,0.000865573
2796,0.03832,0.23716,0.064485,0.009973599,0
2797,0.053057,0.292131,0.04968,0.019067175,0.000215216
2798,0.13338,0.224439,0.051211,0.017013787,0
2799,0.068704,0.237585,0.131039,0.009386917,0
2800,0.219559,0.136511,0.023044,0.044294515,0.003704805
2801,0.152409,0.134122,0.028151,0.049281314,0.001818543
2802,0.04821,0.229197,0.061242,0.02288061,0
2803,0.168516,0.146242,0.026565,0.035200939,0.001395215
2804,0.067346,0.286025,0.096106,0.007920211,0
2805,0.138255,0.17243,0.066559,0.029040774,0
2806,0.146863,0.136392,0.058921,0.013200352,0
2807,0.145595,0.131493,0.047063,0.028747433,0
2808,0.196688,0.158069,0.108571,0.004400117,0
2809,0.137853,0.128267,0.036918,0.04576122,0.014801387
2810,0.250019,0.151368,0.011478,0.033147551,0
2811,0.079395,0.247416,0.020632,0.049281314,0.00068513
2812,0.27857,0.059584,0.004486,0.026987386,0.015338027
2813,0.364389,0.278811,0.032989,0.008213552,0
2814,0.084448,0.211744,0.051526,0.026987386,0.001889375
2815,0.098783,0.332204,0.118552,0.006160164,0
2816,0.290988,0.118497,0.007842,0.06336169,0.004734403
2817,0.164922,0.157756,0.006028,0.044881197,0.015887617
2818,0.335306,0.090341,0.01004,0.061601643,0.00973361
2819,0.240235,0.129788,0.009424,0.034614256,0.010594509
2820,0.28107,0.124215,0.022097,0.047227926,0.005528578
2821,0.259319,0.07614,0.046965,0.056321502,0.007705316
2822,0.280593,0.078357,0.007974,0.040187738,0.00284158
2823,0.163561,0.150182,0.03059,0.03050748,0.001079858
2824,0.205882,0.123696,0.066388,0.04576122,0.051881045
2825,0.244347,0.12378,0.006921,0.095922558,0.059644447
2826,0.341964,0.062524,0.014776,0.028454092,0.000192735
2827,0.052288,0.254343,0.035361,0.033734233,0.000833683
2828,0.111953,0.166522,0.049484,0.040187738,0
2829,0.200433,0.163376,0.051814,0.048401291,0.001317536
2830,0.194056,0.123906,0.054266,0.031387504,0.007000246
2831,0.105552,0.174209,0.044023,0.019360516,0.002643876
2832,0.243981,0.118637,0.047691,0.063948372,0.005199882
2833,0.289142,0.119773,0.025864,0.064241713,0.107535922
2834,0.186443,0.172927,0.018698,0.022587269,0.00081912
